city,date,PM2.5,PM10,AQI,AQI_Bucket
Hyderabad,11-02-18,50.55,88.76,100,Satisfactory
Hyderabad,12-02-18,54.34,87.6,102,Moderate
Hyderabad,13-02-18,46.38,85.63,94,Satisfactory
Hyderabad,14-02-18,50.52,100.95,100,Satisfactory
Hyderabad,15-02-18,52.88,118.54,113,Moderate
Hyderabad,16-02-18,51.84,116.94,110,Moderate
Hyderabad,17-02-18,49.86,121.32,108,Moderate
Hyderabad,18-02-18,55.87,126.08,116,Moderate
Hyderabad,19-02-18,46.22,112.55,111,Moderate
Hyderabad,20-02-18,47.64,101.62,103,Moderate
Hyderabad,21-02-18,54.76,118.2,107,Moderate
Hyderabad,22-02-18,57.85,131.06,114,Moderate
Hyderabad,23-02-18,56.99,125.93,123,Moderate
Hyderabad,24-02-18,43.57,112.47,106,Moderate
Hyderabad,25-02-18,43.37,105.66,104,Moderate
Hyderabad,26-02-18,56.87,119.73,118,Moderate
Hyderabad,27-02-18,57.66,123.59,134,Moderate
Hyderabad,28-02-18,62.25,139.53,129,Moderate
Hyderabad,01-03-18,54.84,127.04,124,Moderate
Hyderabad,02-03-18,52.72,120.49,118,Moderate
Hyderabad,03-03-18,51.59,122,119,Moderate
Hyderabad,04-03-18,54.72,116.74,122,Moderate
Hyderabad,05-03-18,47.44,111.76,114,Moderate
Hyderabad,06-03-18,47.97,104.93,106,Moderate
Hyderabad,07-03-18,50.78,101.89,108,Moderate
Hyderabad,08-03-18,53.81,114.59,107,Moderate
Hyderabad,09-03-18,57.28,120.43,118,Moderate
Hyderabad,10-03-18,66.37,133.3,122,Moderate
Hyderabad,11-03-18,53.02,108.18,124,Moderate
Hyderabad,12-03-18,38.87,96.19,95,Satisfactory
Hyderabad,13-03-18,39.69,87.82,88,Satisfactory
Hyderabad,14-03-18,47.34,101.24,103,Moderate
Hyderabad,15-03-18,47.88,103.11,96,Satisfactory
Hyderabad,16-03-18,60.25,134.44,115,Moderate
Hyderabad,17-03-18,51,78.33,105,Moderate
Hyderabad,18-03-18,41.38,71.63,80,Satisfactory
Hyderabad,19-03-18,48.07,92.55,93,Satisfactory
Hyderabad,20-03-18,54.74,102.17,103,Moderate
Hyderabad,21-03-18,57.87,118.46,108,Moderate
Hyderabad,22-03-18,57.07,139.34,126,Moderate
Hyderabad,23-03-18,56.64,146.7,128,Moderate
Hyderabad,24-03-18,59.91,149.81,131,Moderate
Hyderabad,25-03-18,71.4,150.7,135,Moderate
Hyderabad,26-03-18,61.47,126.86,126,Moderate
Hyderabad,27-03-18,59.53,124.78,123,Moderate
Hyderabad,28-03-18,53.11,113.07,116,Moderate
Hyderabad,29-03-18,62.27,135.91,122,Moderate
Hyderabad,30-03-18,54.62,114.81,120,Moderate
Hyderabad,31-03-18,50.15,112.36,110,Moderate
Hyderabad,01-04-18,43.05,89.8,103,Moderate
Hyderabad,02-04-18,37.91,75.96,84,Satisfactory
Hyderabad,03-04-18,51.35,97.31,99,Satisfactory
Hyderabad,04-04-18,44.94,91.88,101,Moderate
Hyderabad,05-04-18,41.51,86.82,92,Satisfactory
Hyderabad,06-04-18,46.87,103.01,98,Satisfactory
Hyderabad,07-04-18,35.9,79.03,93,Satisfactory
Hyderabad,08-04-18,30.27,61.55,85,Satisfactory
Hyderabad,09-04-18,40.26,91.86,95,Satisfactory
Hyderabad,10-04-18,35.54,97.46,98,Satisfactory
Hyderabad,11-04-18,27.63,72.09,88,Satisfactory
Hyderabad,12-04-18,31.58,79.04,83,Satisfactory
Hyderabad,13-04-18,25.24,66.21,83,Satisfactory
Hyderabad,14-04-18,23.05,58.22,79,Satisfactory
Hyderabad,15-04-18,29.71,63.54,73,Satisfactory
Hyderabad,16-04-18,45.86,103.38,100,Satisfactory
Hyderabad,17-04-18,34.29,90.45,99,Satisfactory
Hyderabad,18-04-18,37.19,92.25,93,Satisfactory
Hyderabad,19-04-18,43.52,118.3,108,Moderate
Hyderabad,20-04-18,42.38,120.61,117,Moderate
Hyderabad,21-04-18,49.14,139.55,122,Moderate
Hyderabad,22-04-18,42.97,110.65,117,Moderate
Hyderabad,23-04-18,33.12,80.06,90,Satisfactory
Hyderabad,24-04-18,33.09,95.19,90,Satisfactory
Hyderabad,25-04-18,35.61,86.24,104,Moderate
Hyderabad,26-04-18,38.11,92.67,94,Satisfactory
Hyderabad,27-04-18,39.78,99.47,101,Moderate
Hyderabad,28-04-18,39.85,86.22,94,Satisfactory
Hyderabad,29-04-18,43.44,95.6,102,Moderate
Hyderabad,30-04-18,44.84,106.84,103,Moderate
Hyderabad,01-05-18,43.83,133.09,116,Moderate
Hyderabad,02-05-18,36.08,95.82,101,Moderate
Hyderabad,03-05-18,31.39,86.12,98,Satisfactory
Hyderabad,04-05-18,19.59,48.18,81,Satisfactory
Hyderabad,05-05-18,28.81,68.37,74,Satisfactory
Hyderabad,06-05-18,31.91,81.65,83,Satisfactory
Hyderabad,07-05-18,33.68,93.43,93,Satisfactory
Hyderabad,08-05-18,43.05,110.15,111,Moderate
Hyderabad,09-05-18,44.32,101.87,112,Moderate
Hyderabad,10-05-18,33.83,74.91,101,Moderate
Hyderabad,11-05-18,32.76,80.97,95,Satisfactory
Hyderabad,12-05-18,33.05,81.54,96,Satisfactory
Hyderabad,13-05-18,31.85,76.51,101,Moderate
Hyderabad,14-05-18,29.86,67.84,100,Satisfactory
Hyderabad,15-05-18,24.49,46.54,87,Satisfactory
Hyderabad,16-05-18,41.89,90.88,85,Satisfactory
Hyderabad,17-05-18,43.47,103.29,106,Moderate
Hyderabad,18-05-18,37.31,88.67,89,Satisfactory
Hyderabad,19-05-18,47.42,136.63,103,Moderate
Hyderabad,20-05-18,38.59,106.87,117,Moderate
Hyderabad,21-05-18,48.33,137.04,132,Moderate
Hyderabad,22-05-18,42.68,108.84,120,Moderate
Hyderabad,23-05-18,47.5,122.16,110,Moderate
Hyderabad,24-05-18,36.41,93.09,104,Moderate
Hyderabad,25-05-18,42.17,108.46,119,Moderate
Hyderabad,26-05-18,23.65,67.93,91,Satisfactory
Hyderabad,27-05-18,26.11,69.28,83,Satisfactory
Hyderabad,28-05-18,31.17,76.56,87,Satisfactory
Hyderabad,29-05-18,34.68,91.62,84,Satisfactory
Hyderabad,30-05-18,31.7,80.59,89,Satisfactory
Hyderabad,31-05-18,32.57,83.68,93,Satisfactory
Hyderabad,01-06-18,37.26,77.09,110,Moderate
Hyderabad,02-06-18,36.7,63.45,82,Satisfactory
Hyderabad,03-06-18,34.85,73.89,83,Satisfactory
Hyderabad,04-06-18,30.95,64.8,89,Satisfactory
Hyderabad,05-06-18,31.51,67.42,83,Satisfactory
Hyderabad,06-06-18,31.33,62.83,84,Satisfactory
Hyderabad,07-06-18,19.68,25.82,69,Satisfactory
Hyderabad,08-06-18,19.43,33.87,68,Satisfactory
Hyderabad,09-06-18,20.03,42.57,64,Satisfactory
Hyderabad,10-06-18,16.49,32.8,52,Satisfactory
Hyderabad,11-06-18,22.31,55.94,53,Satisfactory
Hyderabad,12-06-18,29.92,88.06,70,Satisfactory
Hyderabad,13-06-18,30.85,89.47,84,Satisfactory
Hyderabad,14-06-18,34.44,92.58,86,Satisfactory
Hyderabad,15-06-18,27.83,86.25,86,Satisfactory
Hyderabad,16-06-18,22.9,63.65,67,Satisfactory
Hyderabad,17-06-18,21.99,66.18,67,Satisfactory
Hyderabad,18-06-18,17.2,48.97,59,Satisfactory
Hyderabad,19-06-18,14.61,29.85,50,Good
Hyderabad,20-06-18,15.27,26.79,58,Satisfactory
Hyderabad,21-06-18,10.31,33.35,52,Satisfactory
Hyderabad,22-06-18,21.26,45.55,56,Satisfactory
Hyderabad,23-06-18,20.07,34.46,56,Satisfactory
Hyderabad,24-06-18,16.99,37.87,41,Good
Hyderabad,25-06-18,16.31,41.38,41,Good
Hyderabad,26-06-18,16.23,41.54,41,Good
Hyderabad,27-06-18,17.64,46.04,44,Good
Hyderabad,28-06-18,18.93,50.36,46,Good
Hyderabad,29-06-18,18.18,57.2,65,Satisfactory
Hyderabad,30-06-18,20.85,57.03,62,Satisfactory
Hyderabad,01-07-18,16.91,39.49,60,Satisfactory
Hyderabad,02-07-18,16.48,42.25,53,Satisfactory
Hyderabad,03-07-18,16.28,41.16,59,Satisfactory
Hyderabad,04-07-18,15.97,58.87,71,Satisfactory
Hyderabad,05-07-18,13.22,40.07,68,Satisfactory
Hyderabad,06-07-18,20.05,48.6,49,Good
Hyderabad,07-07-18,22.74,51.43,59,Satisfactory
Hyderabad,08-07-18,19.92,45.9,62,Satisfactory
Hyderabad,09-07-18,16.63,36.37,44,Good
Hyderabad,10-07-18,19.7,44.03,48,Good
Hyderabad,11-07-18,19.05,45.74,54,Satisfactory
Hyderabad,12-07-18,11.93,16.09,49,Good
Hyderabad,13-07-18,13.21,26.26,37,Good
Hyderabad,14-07-18,17.97,40.97,42,Good
Hyderabad,15-07-18,16.12,39.28,58,Satisfactory
Hyderabad,16-07-18,11.04,20,72,Satisfactory
Hyderabad,17-07-18,12.14,26.59,38,Good
Hyderabad,18-07-18,14.13,36.01,33,Good
Hyderabad,19-07-18,14.39,38.34,45,Good
Hyderabad,20-07-18,12.58,32.59,37,Good
Hyderabad,21-07-18,19.61,51.45,41,Good
Hyderabad,22-07-18,19.54,54.49,55,Satisfactory
Hyderabad,23-07-18,17.69,53.6,49,Good
Hyderabad,24-07-18,15.64,44.78,54,Satisfactory
Hyderabad,25-07-18,17.88,53.74,52,Satisfactory
Hyderabad,26-07-18,14.41,42.62,54,Satisfactory
Hyderabad,27-07-18,14.52,43.56,54,Satisfactory
Hyderabad,28-07-18,18.23,55.98,53,Satisfactory
Hyderabad,29-07-18,26.09,74.2,72,Satisfactory
Hyderabad,30-07-18,26.02,84.97,87,Satisfactory
Hyderabad,31-07-18,19.21,66.84,73,Satisfactory
Hyderabad,01-08-18,21.88,75.6,72,Satisfactory
Hyderabad,02-08-18,25.77,76.03,72,Satisfactory
Hyderabad,03-08-18,30.8,101.48,92,Satisfactory
Hyderabad,04-08-18,23.43,76.16,90,Satisfactory
Hyderabad,05-08-18,20.2,55.76,66,Satisfactory
Hyderabad,06-08-18,26.91,71.45,72,Satisfactory
Hyderabad,07-08-18,18.92,55.72,54,Satisfactory
Hyderabad,08-08-18,16.17,46.48,53,Satisfactory
Hyderabad,09-08-18,18.07,37.67,49,Good
Hyderabad,10-08-18,17.09,41.09,48,Good
Hyderabad,11-08-18,16.39,29.84,43,Good
Hyderabad,12-08-18,11.98,28.35,47,Good
Hyderabad,13-08-18,11.66,24.68,42,Good
Hyderabad,14-08-18,16.97,46.65,41,Good
Hyderabad,15-08-18,22.11,68.81,65,Satisfactory
Hyderabad,16-08-18,7.78,10.87,40,Good
Hyderabad,17-08-18,18.56,46.57,35,Good
Hyderabad,18-08-18,15.3,41.14,44,Good
Hyderabad,19-08-18,15.28,34.82,48,Good
Hyderabad,20-08-18,13.19,31.47,47,Good
Hyderabad,21-08-18,10.08,23.02,34,Good
Hyderabad,22-08-18,10.33,29.62,39,Good
Hyderabad,23-08-18,12.51,38.94,40,Good
Hyderabad,24-08-18,14.36,56.52,48,Good
Hyderabad,25-08-18,15.34,55.37,52,Satisfactory
Hyderabad,26-08-18,14.61,45.18,50,Good
Hyderabad,27-08-18,15.31,40.27,48,Good
Hyderabad,28-08-18,16.51,45.72,48,Good
Hyderabad,29-08-18,20.98,64.42,53,Satisfactory
Hyderabad,30-08-18,24.66,82.96,68,Satisfactory
Hyderabad,31-08-18,22.43,75.11,77,Satisfactory
Hyderabad,01-09-18,23.16,71.26,70,Satisfactory
Hyderabad,02-09-18,18.51,47.92,50,Good
Hyderabad,03-09-18,15.84,39.37,48,Good
Hyderabad,04-09-18,20.36,66.88,50,Good
Hyderabad,05-09-18,27.05,87.39,72,Satisfactory
Hyderabad,06-09-18,25.36,83.21,76,Satisfactory
Hyderabad,07-09-18,25.42,79.97,82,Satisfactory
Hyderabad,08-09-18,21.61,55.67,62,Satisfactory
Hyderabad,09-09-18,34.85,91.9,79,Satisfactory
Hyderabad,10-09-18,38.35,94.94,86,Satisfactory
Hyderabad,11-09-18,33.85,66.55,79,Satisfactory
Hyderabad,12-09-18,35.06,53.38,71,Satisfactory
Hyderabad,13-09-18,41.83,77.55,78,Satisfactory
Hyderabad,14-09-18,42.24,85.86,85,Satisfactory
Hyderabad,15-09-18,43.69,89.53,92,Satisfactory
Hyderabad,16-09-18,48.98,89.05,101,Moderate
Hyderabad,17-09-18,35.58,61.65,85,Satisfactory
Hyderabad,18-09-18,39.68,63.97,68,Satisfactory
Hyderabad,19-09-18,38.6,84.63,79,Satisfactory
Hyderabad,20-09-18,40.88,97.71,81,Satisfactory
Hyderabad,21-09-18,37.91,78.9,91,Satisfactory
Hyderabad,22-09-18,27.29,58.1,62,Satisfactory
Hyderabad,23-09-18,32.25,62.49,65,Satisfactory
Hyderabad,24-09-18,34.94,68.68,62,Satisfactory
Hyderabad,25-09-18,41.46,86.95,84,Satisfactory
Hyderabad,26-09-18,53.68,107.41,108,Moderate
Hyderabad,27-09-18,43.09,78.57,95,Satisfactory
Hyderabad,28-09-18,45.92,99.06,92,Satisfactory
Hyderabad,29-09-18,55.39,107.62,100,Satisfactory
Hyderabad,30-09-18,67.69,129.23,118,Moderate
Hyderabad,01-10-18,63.16,122.8,128,Moderate
Hyderabad,02-10-18,37.8,80.37,94,Satisfactory
Hyderabad,03-10-18,36.5,79,72,Satisfactory
Hyderabad,04-10-18,39.63,85.85,79,Satisfactory
Hyderabad,05-10-18,39.8,103.38,84,Satisfactory
Hyderabad,06-10-18,56.36,136.25,109,Moderate
Hyderabad,07-10-18,65.91,139.95,124,Moderate
Hyderabad,08-10-18,64.44,144.33,130,Moderate
Hyderabad,09-10-18,60.07,146.71,124,Moderate
Hyderabad,10-10-18,56.5,150.65,128,Moderate
Hyderabad,11-10-18,52.63,148.36,120,Moderate
Hyderabad,12-10-18,54.39,132.24,121,Moderate
Hyderabad,13-10-18,58.56,130.27,118,Moderate
Hyderabad,14-10-18,54.35,111.45,108,Moderate
Hyderabad,15-10-18,58.24,107.55,100,Satisfactory
Hyderabad,16-10-18,53.26,90.41,105,Moderate
Hyderabad,17-10-18,41.03,53.89,83,Satisfactory
Hyderabad,18-10-18,40.35,57.72,73,Satisfactory
Hyderabad,19-10-18,43.99,80.57,74,Satisfactory
Hyderabad,20-10-18,58.44,128.56,105,Moderate
Hyderabad,21-10-18,61.34,131.27,119,Moderate
Hyderabad,22-10-18,66.82,144.33,125,Moderate
Hyderabad,23-10-18,67.12,139.91,133,Moderate
Hyderabad,24-10-18,67.52,125.13,142,Moderate
Hyderabad,25-10-18,60.72,124.74,128,Moderate
Hyderabad,26-10-18,48.68,123.62,107,Moderate
Hyderabad,27-10-18,57.44,145.22,117,Moderate
Hyderabad,28-10-18,56.51,134.88,120,Moderate
Hyderabad,29-10-18,56.02,130.4,110,Moderate
Hyderabad,30-10-18,57.32,121.32,115,Moderate
Hyderabad,31-10-18,56.98,120.91,117,Moderate
Hyderabad,01-11-18,50.87,109.17,106,Moderate
Hyderabad,02-11-18,34.07,76.12,86,Satisfactory
Hyderabad,03-11-18,25.96,59.8,58,Satisfactory
Hyderabad,04-11-18,24.88,48.95,55,Satisfactory
Hyderabad,05-11-18,32.8,68.87,64,Satisfactory
Hyderabad,06-11-18,44.66,94.97,80,Satisfactory
Hyderabad,07-11-18,54.63,103.16,95,Satisfactory
Hyderabad,08-11-18,59.82,109.93,107,Moderate
Hyderabad,09-11-18,64.36,125.75,114,Moderate
Hyderabad,10-11-18,69.5,136.07,129,Moderate
Hyderabad,11-11-18,61.15,129.81,131,Moderate
Hyderabad,12-11-18,62.68,148.54,127,Moderate
Hyderabad,13-11-18,66.08,150.01,134,Moderate
Hyderabad,14-11-18,67.28,159.01,139,Moderate
Hyderabad,15-11-18,58.4,140.37,133,Moderate
Hyderabad,16-11-18,46.2,115.57,118,Moderate
Hyderabad,17-11-18,23.09,59.77,76,Satisfactory
Hyderabad,18-11-18,19.06,50.4,57,Satisfactory
Hyderabad,19-11-18,26.04,61.77,53,Satisfactory
Hyderabad,20-11-18,52.12,112.36,86,Satisfactory
Hyderabad,21-11-18,63.08,139.98,129,Moderate
Hyderabad,22-11-18,66,137.89,131,Moderate
Hyderabad,23-11-18,71.81,147.11,133,Moderate
Hyderabad,24-11-18,72.98,155.13,148,Moderate
Hyderabad,25-11-18,69.28,149.67,140,Moderate
Hyderabad,26-11-18,63.01,150.75,135,Moderate
Hyderabad,27-11-18,69.91,152.94,138,Moderate
Hyderabad,28-11-18,73.48,155.16,142,Moderate
Hyderabad,29-11-18,72.26,153.14,146,Moderate
Hyderabad,30-11-18,67.69,145.96,139,Moderate
Hyderabad,01-12-18,69.94,147.06,135,Moderate
Hyderabad,02-12-18,71.17,145.82,137,Moderate
Hyderabad,03-12-18,74.62,145.29,140,Moderate
Hyderabad,04-12-18,77.72,147.65,154,Moderate
Hyderabad,05-12-18,67.3,118.13,146,Moderate
Hyderabad,06-12-18,62.87,111.3,123,Moderate
Hyderabad,07-12-18,61.66,92.8,108,Moderate
Hyderabad,08-12-18,76.14,122.93,132,Moderate
Hyderabad,09-12-18,78.36,131.2,159,Moderate
Hyderabad,10-12-18,77.94,132.25,161,Moderate
Hyderabad,11-12-18,76.22,145.09,158,Moderate
Hyderabad,12-12-18,74.78,134.84,153,Moderate
Hyderabad,13-12-18,74.19,123.7,145,Moderate
Hyderabad,14-12-18,74.48,119.8,144,Moderate
Hyderabad,15-12-18,75.15,134.26,157,Moderate
Hyderabad,16-12-18,76.15,149.24,151,Moderate
Hyderabad,17-12-18,59.61,95.42,141,Moderate
Hyderabad,18-12-18,22.35,34.08,67,Satisfactory
Hyderabad,19-12-18,32.77,62.25,54,Satisfactory
Hyderabad,20-12-18,44.72,93.15,76,Satisfactory
Hyderabad,21-12-18,55.1,107.95,104,Moderate
Hyderabad,22-12-18,72.66,139.71,127,Moderate
Hyderabad,23-12-18,78.01,138.69,151,Moderate
Hyderabad,24-12-18,76.81,154.46,159,Moderate
Hyderabad,25-12-18,73.18,149.61,153,Moderate
Hyderabad,26-12-18,67.91,119.15,136,Moderate
Hyderabad,27-12-18,68.06,134.16,126,Moderate
Hyderabad,28-12-18,64.1,138.43,131,Moderate
Hyderabad,29-12-18,68.76,140.93,132,Moderate
Hyderabad,30-12-18,71.7,142.41,139,Moderate
Hyderabad,31-12-18,65.24,136.91,134,Moderate
Hyderabad,01-01-19,66.79,143.42,132,Moderate
Hyderabad,02-01-19,71.55,153.99,133,Moderate
Hyderabad,03-01-19,69.7,146.69,141,Moderate
Hyderabad,04-01-19,75.25,158.34,142,Moderate
Hyderabad,05-01-19,73.03,140.13,148,Moderate
Hyderabad,06-01-19,77.71,153.78,149,Moderate
Hyderabad,07-01-19,76.5,157.71,155,Moderate
Hyderabad,08-01-19,73.78,165.61,151,Moderate
Hyderabad,09-01-19,74.7,164.93,146,Moderate
Hyderabad,10-01-19,75.43,161.34,146,Moderate
Hyderabad,11-01-19,75.77,143.85,153,Moderate
Hyderabad,12-01-19,78.62,146,154,Moderate
Hyderabad,13-01-19,72.03,120.93,154,Moderate
Hyderabad,14-01-19,74.37,132.9,146,Moderate
Hyderabad,15-01-19,75.13,145.13,147,Moderate
Hyderabad,16-01-19,75.55,150.46,152,Moderate
Hyderabad,17-01-19,73.51,156.89,150,Moderate
Hyderabad,18-01-19,75.34,154.77,148,Moderate
Hyderabad,19-01-19,78.12,159.37,153,Moderate
Hyderabad,20-01-19,70,148.16,155,Moderate
Hyderabad,21-01-19,66.4,129.97,132,Moderate
Hyderabad,22-01-19,47.29,93.9,105,Moderate
Hyderabad,23-01-19,60.93,106.81,105,Moderate
Hyderabad,24-01-19,59.22,112.52,112,Moderate
Hyderabad,25-01-19,36.51,80.89,96,Satisfactory
Hyderabad,26-01-19,36.21,62.98,73,Satisfactory
Hyderabad,27-01-19,51.29,74.22,72,Satisfactory
Hyderabad,28-01-19,71.62,104.9,124,Moderate
Hyderabad,29-01-19,64.42,114.66,136,Moderate
Hyderabad,30-01-19,55.6,118.88,108,Moderate
Hyderabad,31-01-19,63.8,121.95,114,Moderate
Hyderabad,01-02-19,66.44,115.34,131,Moderate
Hyderabad,02-02-19,62.22,117.17,118,Moderate
Hyderabad,03-02-19,60.26,107.15,120,Moderate
Hyderabad,04-02-19,63.75,115.35,110,Moderate
Hyderabad,05-02-19,63.26,120.36,115,Moderate
Hyderabad,06-02-19,68.06,130.57,130,Moderate
Hyderabad,07-02-19,58.46,110.45,120,Moderate
Hyderabad,08-02-19,58.24,133.58,114,Moderate
